,id,gender,articleType,baseColour,season,usage,image
1895,29352,Men,Tshirts,Navy Blue,Summer,Casual,images/29352.jpg
1896,39629,Men,Casual Shoes,Purple,Summer,Casual,images/39629.jpg
1897,16044,Men,Shirts,Red,Fall,Casual,images/16044.jpg
1898,15313,Men,Sports Shoes,White,Fall,Sports,images/15313.jpg
1899,57430,Women,Tshirts,Green,Summer,Casual,images/57430.jpg
1900,24609,Men,Shirts,Yellow,Fall,Casual,images/24609.jpg
1901,32420,Men,Shorts,Black,Summer,Sports,images/32420.jpg
1902,11351,Men,Jeans,Blue,Fall,Casual,images/11351.jpg
1903,34976,Women,Stoles,Cream,Summer,Casual,images/34976.jpg
1904,14560,Men,Casual Shoes,Black,Spring,Casual,images/14560.jpg
1905,6441,Men,Casual Shoes,White,Summer,Casual,images/6441.jpg
1906,57157,Women,Tshirts,White,Summer,Casual,images/57157.jpg
1907,18646,Men,Shirts,Purple,Fall,Casual,images/18646.jpg
1908,4263,Women,Tshirts,Red,Summer,Casual,images/4263.jpg
1909,6622,Men,Sports Shoes,White,Summer,Sports,images/6622.jpg
1910,13366,Women,Casual Shoes,Brown,Fall,Casual,images/13366.jpg
1911,52907,Women,Sarees,Mustard,Fall,Ethnic,images/52907.jpg
1912,19457,Men,Tshirts,Black,Summer,Casual,images/19457.jpg
1913,32738,Men,Sports Shoes,Navy Blue,Summer,Sports,images/32738.jpg
1914,19104,Women,Kurtas,Beige,Fall,Ethnic,images/19104.jpg
1915,14013,Men,Tshirts,Black,Fall,Sports,images/14013.jpg
1916,42091,Women,Sports Shoes,Black,Summer,Sports,images/42091.jpg
1917,24908,Boys,Tshirts,Yellow,Summer,Casual,images/24908.jpg
1918,30834,Women,Kurtas,Blue,Summer,Ethnic,images/30834.jpg
1919,8161,Men,Shirts,White,Summer,Casual,images/8161.jpg
1920,28144,Men,Lounge Shorts,White,Summer,Casual,images/28144.jpg
1921,11335,Men,Jeans,Blue,Fall,Casual,images/11335.jpg
1922,34187,Boys,Tshirts,Pink,Summer,Casual,images/34187.jpg
1923,27268,Women,Kurtas,Cream,Fall,Ethnic,images/27268.jpg
1924,57202,Women,Tunics,Blue,Summer,Casual,images/57202.jpg
1925,11082,Men,Shirts,Red,Fall,Casual,images/11082.jpg
1926,8549,Men,Tshirts,Orange,Fall,Casual,images/8549.jpg
1927,36754,Girls,Tops,White,Summer,Casual,images/36754.jpg
1928,7538,Men,Tshirts,Black,Summer,Sports,images/7538.jpg
1929,9856,Men,Tshirts,Red,Fall,Casual,images/9856.jpg
1930,50851,Women,Sarees,Maroon,Fall,Ethnic,images/50851.jpg
1931,13417,Men,Shirts,Blue,Summer,Casual,images/13417.jpg
1932,52911,Women,Sarees,Mustard,Fall,Ethnic,images/52911.jpg
1933,40694,Men,Casual Shoes,Black,Summer,Casual,images/40694.jpg
1934,50351,Women,Kurtas,Beige,Summer,Ethnic,images/50351.jpg
1935,39734,Women,Shirts,Pink,Summer,Casual,images/39734.jpg
1936,37776,Men,Shirts,White,Summer,Casual,images/37776.jpg
1937,49369,Men,Casual Shoes,Black,Summer,Casual,images/49369.jpg
1938,13656,Men,Sports Shoes,Black,Fall,Sports,images/13656.jpg
1939,59887,Women,Tops,Pink,Fall,Casual,images/59887.jpg
1940,10508,Women,Tops,Black,Fall,Casual,images/10508.jpg
1941,34183,Boys,Tshirts,Green,Summer,Casual,images/34183.jpg
1942,17153,Men,Jackets,Khaki,Fall,Casual,images/17153.jpg
1943,14330,Men,Sports Shoes,Black,Fall,Sports,images/14330.jpg
1944,3814,Boys,Tshirts,Blue,Summer,Casual,images/3814.jpg
1945,13391,Men,Shirts,Pink,Summer,Casual,images/13391.jpg
1946,19516,Men,Sweaters,Black,Fall,Casual,images/19516.jpg
1947,44315,Men,Trousers,Blue,Summer,Casual,images/44315.jpg
1948,4791,Men,Tshirts,Brown,Summer,Sports,images/4791.jpg
1949,16148,Women,Tops,Blue,Fall,Casual,images/16148.jpg
1950,30748,Men,Kurtas,White,Summer,Ethnic,images/30748.jpg
1951,30939,Women,Kurtis,Beige,Summer,Ethnic,images/30939.jpg
1952,42086,Men,Sports Shoes,White,Summer,Sports,images/42086.jpg
1953,19159,Men,Tshirts,Black,Summer,Casual,images/19159.jpg
1954,33277,Boys,Jeans,Blue,Summer,Casual,images/33277.jpg
1955,31029,Men,Shirts,Green,Summer,Casual,images/31029.jpg
1956,27009,Women,Jeggings,Blue,Summer,Casual,images/27009.jpg
1957,1620,Men,Shorts,Blue,Fall,Sports,images/1620.jpg
1958,31661,Men,Shirts,Blue,Summer,Casual,images/31661.jpg
1959,8192,Men,Shirts,Navy Blue,Summer,Casual,images/8192.jpg
1960,51376,Men,Casual Shoes,White,Fall,Casual,images/51376.jpg
1961,30881,Women,Kurtis,Orange,Summer,Ethnic,images/30881.jpg
1962,19671,Women,Tshirts,Olive,Summer,Casual,images/19671.jpg
1963,18542,Women,Casual Shoes,Black,Winter,Casual,images/18542.jpg
1964,20102,Women,Kurtas,Green,Fall,Ethnic,images/20102.jpg
1965,22072,Women,Kurtas,Green,Fall,Ethnic,images/22072.jpg
1966,26885,Women,Tops,Purple,Summer,Casual,images/26885.jpg
1967,17896,Men,Tshirts,Red,Fall,Sports,images/17896.jpg
1968,6103,Men,Tshirts,Blue,Summer,Casual,images/6103.jpg
1969,10159,Men,Casual Shoes,White,Fall,Casual,images/10159.jpg
1970,7744,Men,Tshirts,Navy Blue,Fall,Casual,images/7744.jpg
1971,47151,Girls,Capris,Black,Summer,Casual,images/47151.jpg
1972,7746,Men,Sports Shoes,Brown,Fall,Sports,images/7746.jpg
1973,10078,Men,Sports Shoes,White,Fall,Sports,images/10078.jpg
1974,16806,Girls,Shorts,White,Fall,Casual,images/16806.jpg
1975,22492,Women,Sports Shoes,White,Summer,Sports,images/22492.jpg
1976,14668,Men,Shirts,White,Fall,Casual,images/14668.jpg
1977,3515,Men,Tshirts,Black,Summer,Casual,images/3515.jpg
1978,14342,Men,Sports Shoes,Maroon,Fall,Sports,images/14342.jpg
1979,29781,Men,Trousers,Charcoal,Summer,Casual,images/29781.jpg
1980,19716,Men,Shirts,Blue,Fall,Casual,images/19716.jpg
1981,32452,Men,Shorts,Black,Winter,Sports,images/32452.jpg
1982,7891,Men,Tshirts,Cream,Fall,Casual,images/7891.jpg
1983,16303,Men,Shirts,Navy Blue,Fall,Casual,images/16303.jpg
1984,53278,Men,Shirts,Black,Summer,Casual,images/53278.jpg
1985,10074,Men,Tshirts,Black,Fall,Casual,images/10074.jpg
1986,41992,Boys,Shorts,Black,Summer,Casual,images/41992.jpg
1987,36235,Women,Kurtas,Orange,Summer,Ethnic,images/36235.jpg
1988,46816,Girls,Tops,Yellow,Summer,Casual,images/46816.jpg
1989,43051,Men,Shorts,White,Summer,Sports,images/43051.jpg
1990,7288,Men,Tshirts,Grey,Fall,Casual,images/7288.jpg
1991,11416,Men,Sweatshirts,Black,Fall,Casual,images/11416.jpg
1992,18644,Women,Track Pants,Red,Fall,Sports,images/18644.jpg
1993,11255,Men,Tshirts,Black,Fall,Casual,images/11255.jpg
1994,44936,Men,Casual Shoes,Brown,Summer,Casual,images/44936.jpg
1995,27846,Women,Blazers,Charcoal,Summer,Formal,images/27846.jpg
1996,9687,Men,Tshirts,White,Fall,Casual,images/9687.jpg
1997,10708,Men,Tshirts,Black,Fall,Casual,images/10708.jpg
1998,40669,Women,Shirts,Navy Blue,Summer,Casual,images/40669.jpg
1999,8092,Men,Sports Shoes,White,Fall,Sports,images/8092.jpg
2000,32439,Men,Tshirts,Black,Summer,Sports,images/32439.jpg
2001,4258,Men,Tshirts,Grey,Summer,Casual,images/4258.jpg
2002,49958,Men,Shorts,Black,Summer,Casual,images/49958.jpg
2003,11830,Men,Casual Shoes,Blue,Summer,Casual,images/11830.jpg
2004,12867,Men,Casual Shoes,Black,Fall,Casual,images/12867.jpg
2005,26044,Men,Shirts,Pink,Summer,Formal,images/26044.jpg
2006,4078,Women,Casual Shoes,Purple,Summer,Casual,images/4078.jpg
2007,31368,Men,Tshirts,White,Fall,Casual,images/31368.jpg
2008,30875,Women,Kurtas,Green,Summer,Ethnic,images/30875.jpg
2009,37919,Women,Tops,Blue,Summer,Casual,images/37919.jpg
2010,9664,Men,Shirts,Maroon,Fall,Casual,images/9664.jpg
2011,31624,Men,Shirts,Lavender,Summer,Formal,images/31624.jpg
2012,52107,Women,Kurtas,White,Summer,Ethnic,images/52107.jpg
2013,35695,Men,Casual Shoes,Black,Summer,Casual,images/35695.jpg
2014,2503,Men,Casual Shoes,Brown,Fall,Casual,images/2503.jpg
2015,9683,Men,Tshirts,Black,Fall,Casual,images/9683.jpg
2016,59166,Men,Formal Shoes,Brown,Fall,Formal,images/59166.jpg
2017,51374,Men,Casual Shoes,Black,Fall,Casual,images/51374.jpg
2018,8084,Men,Sports Shoes,White,Fall,Sports,images/8084.jpg
2019,20094,Women,Kurtas,Green,Fall,Ethnic,images/20094.jpg
2020,6479,Men,Tshirts,Black,Summer,Casual,images/6479.jpg
2021,5535,Men,Sports Shoes,Grey,Summer,Sports,images/5535.jpg
2022,43067,Men,Tshirts,Peach,Summer,Casual,images/43067.jpg
2023,4321,Unisex,Tshirts,Red,Summer,Casual,images/4321.jpg
2024,7316,Women,Tops,Blue,Summer,Casual,images/7316.jpg
2025,12497,Men,Tshirts,White,Fall,Casual,images/12497.jpg
2026,4351,Men,Tshirts,Brown,Summer,Casual,images/4351.jpg
2027,19105,Women,Kurtas,Red,Fall,Ethnic,images/19105.jpg
2028,7441,Men,Tshirts,Grey,Summer,Casual,images/7441.jpg
2029,12960,Men,Sports Shoes,White,Fall,Sports,images/12960.jpg
2030,8350,Boys,Tshirts,White,Fall,Casual,images/8350.jpg
2031,42106,Men,Tshirts,White,Summer,Casual,images/42106.jpg
2032,5909,Women,Casual Shoes,White,Summer,Casual,images/5909.jpg
2033,54252,Men,Shirts,White,Summer,Formal,images/54252.jpg
2034,26602,Men,Sports Shoes,Grey,Summer,Sports,images/26602.jpg
2035,8348,Boys,Tshirts,Brown,Fall,Casual,images/8348.jpg
2036,13378,Unisex,Casual Shoes,Pink,Fall,Casual,images/13378.jpg
2037,34077,Men,Formal Shoes,Black,Fall,Formal,images/34077.jpg
2038,36725,Boys,Tshirts,Green,Summer,Casual,images/36725.jpg
2039,3248,Men,Sports Shoes,Black,Fall,Sports,images/3248.jpg
2040,43322,Women,Tops,Navy Blue,Summer,Casual,images/43322.jpg
2041,30338,Men,Tshirts,Red,Summer,Casual,images/30338.jpg
2042,5797,Men,Tshirts,Blue,Summer,Casual,images/5797.jpg
2043,57960,Women,Sarees,Beige,Summer,Ethnic,images/57960.jpg
2044,49655,Women,Skirts,Pink,Summer,Casual,images/49655.jpg
2045,1635,Unisex,Casual Shoes,Red,Spring,Casual,images/1635.jpg
2046,38987,Boys,Tshirts,Green,Summer,Casual,images/38987.jpg
2047,40423,Women,Tops,White,Summer,Casual,images/40423.jpg
2048,11744,Men,Tshirts,Green,Summer,Casual,images/11744.jpg
2049,42595,Boys,Jeans,Grey,Summer,Casual,images/42595.jpg
2050,49758,Women,Leggings,Beige,Summer,Casual,images/49758.jpg
2051,2049,Men,Tshirts,White,Summer,Sports,images/2049.jpg
2052,11443,Women,Tops,Pink,Fall,Casual,images/11443.jpg
2053,10336,Women,Tops,Black,Fall,Casual,images/10336.jpg
2054,36470,Women,Kurtas,Red,Summer,Ethnic,images/36470.jpg
2055,4146,Women,Sports Shoes,White,Summer,Sports,images/4146.jpg
2056,13139,Men,Casual Shoes,Olive,Spring,Casual,images/13139.jpg
2057,48400,Men,Tshirts,White,Summer,Casual,images/48400.jpg
2058,10168,Men,Casual Shoes,Black,Fall,Casual,images/10168.jpg
2059,57490,Men,Casual Shoes,Black,Fall,Formal,images/57490.jpg
2060,40595,Women,Kurtis,Black,Summer,Ethnic,images/40595.jpg
2061,9520,Men,Shirts,Purple,Fall,Formal,images/9520.jpg
2062,34310,Women,Stoles,Black,Summer,Ethnic,images/34310.jpg
2063,59404,Women,Tops,Blue,Fall,Casual,images/59404.jpg
2064,32174,Men,Sports Shoes,White,Summer,Sports,images/32174.jpg
2065,24377,Women,Kurtas,Green,Fall,Ethnic,images/24377.jpg
2066,58854,Men,Cufflinks,Steel,Summer,Casual,images/58854.jpg
2067,22196,Men,Casual Shoes,Black,Fall,Casual,images/22196.jpg
2068,3356,Men,Tshirts,Black,Summer,Casual,images/3356.jpg
2069,7507,Women,Capris,Grey,Fall,Sports,images/7507.jpg
2070,41403,Women,Tshirts,Red,Summer,Casual,images/41403.jpg
2071,23045,Women,Leggings,Black,Fall,Casual,images/23045.jpg
2072,9958,Men,Tshirts,Red,Fall,Sports,images/9958.jpg
2073,11837,Men,Casual Shoes,Red,Summer,Casual,images/11837.jpg
2074,41307,Girls,Tops,Black,Summer,Casual,images/41307.jpg
2075,10150,Men,Formal Shoes,Black,Fall,Formal,images/10150.jpg
2076,26128,Men,Shirts,White,Summer,Formal,images/26128.jpg
2077,45969,Women,Tops,Grey Melange,Summer,Casual,images/45969.jpg
2078,38666,Men,Sports Shoes,White,Summer,Sports,images/38666.jpg
2079,34261,Boys,Tshirts,Red,Summer,Casual,images/34261.jpg
2080,3679,Men,Tshirts,Black,Summer,Casual,images/3679.jpg
2081,34242,Men,Tshirts,Cream,Summer,Casual,images/34242.jpg
2082,42025,Women,Sports Shoes,White,Summer,Sports,images/42025.jpg
2083,22119,Men,Formal Shoes,Black,Summer,Formal,images/22119.jpg
2084,27897,Women,Tops,Magenta,Summer,Casual,images/27897.jpg
2085,32562,Women,Trousers,Olive,Summer,Casual,images/32562.jpg
2086,7580,Men,Tshirts,Black,Summer,Sports,images/7580.jpg
2087,34022,Boys,Tshirts,Green,Summer,Casual,images/34022.jpg
2088,12371,Men,Shirts,Grey,Fall,Formal,images/12371.jpg
2089,14513,Men,Shirts,Blue,Fall,Formal,images/14513.jpg
2090,37918,Women,Tops,Multi,Summer,Casual,images/37918.jpg
2091,2299,Women,Tshirts,Purple,Fall,Sports,images/2299.jpg
2092,20138,Women,Shirts,Navy Blue,Fall,Casual,images/20138.jpg
2093,10279,Men,Casual Shoes,Black,Fall,Casual,images/10279.jpg
2094,23870,Men,Track Pants,Black,Fall,Casual,images/23870.jpg
2095,58011,Women,Tops,Blue,Fall,Casual,images/58011.jpg
2096,24148,Men,Tshirts,Yellow,Spring,Casual,images/24148.jpg
2097,10488,Men,Jeans,Blue,Fall,Casual,images/10488.jpg
2098,3313,Men,Tshirts,Blue,Summer,Sports,images/3313.jpg
2099,22495,Men,Sports Shoes,White,Summer,Sports,images/22495.jpg
2100,2284,Men,Tshirts,Yellow,Fall,Sports,images/2284.jpg
2101,29405,Men,Trousers,Charcoal,Summer,Formal,images/29405.jpg
2102,48454,Men,Tshirts,White,Summer,Casual,images/48454.jpg
2103,22859,Men,Casual Shoes,Khaki,Summer,Casual,images/22859.jpg
2104,11692,Men,Shirts,Navy Blue,Fall,Casual,images/11692.jpg
2105,29150,Girls,Tops,Off White,Summer,Casual,images/29150.jpg
2106,59298,Men,Shirts,Green,Fall,Casual,images/59298.jpg
2107,24428,Men,Sports Shoes,Black,Summer,Sports,images/24428.jpg
2108,5707,Men,Casual Shoes,Green,Winter,Casual,images/5707.jpg
2109,9477,Men,Shirts,Black,Fall,Formal,images/9477.jpg
2110,31578,Men,Tshirts,Charcoal,Summer,Casual,images/31578.jpg
2111,13184,Men,Sports Shoes,Black,Fall,Sports,images/13184.jpg
2112,25776,Men,Suspenders,Black,Summer,Formal,images/25776.jpg
2113,11622,Women,Kurtas,Blue,Summer,Ethnic,images/11622.jpg
2114,6022,Men,Tshirts,Black,Summer,Casual,images/6022.jpg
2115,38086,Men,Shirts,White,Summer,Casual,images/38086.jpg
2116,11019,Women,Shirts,Purple,Fall,Casual,images/11019.jpg
2117,41757,Girls,Tops,Yellow,Summer,Casual,images/41757.jpg
2118,41404,Women,Tops,Pink,Summer,Casual,images/41404.jpg
2119,17509,Men,Tshirts,Blue,Fall,Casual,images/17509.jpg
2120,51351,Women,Jeans,Blue,Summer,Casual,images/51351.jpg
2121,9832,Women,Tshirts,Orange,Fall,Casual,images/9832.jpg
2122,12257,Men,Shirts,Red,Winter,Formal,images/12257.jpg
2123,18517,Men,Jackets,Black,Fall,Casual,images/18517.jpg
2124,33755,Women,Tops,Green,Summer,Casual,images/33755.jpg
2125,1752,Men,Tshirts,Red,Fall,Sports,images/1752.jpg
2126,15506,Men,Formal Shoes,Black,Fall,Formal,images/15506.jpg
2127,37249,Men,Casual Shoes,Brown,Summer,Casual,images/37249.jpg
2128,13714,Men,Sweaters,Black,Fall,Casual,images/13714.jpg
2129,12465,Men,Stoles,Black,Fall,Casual,images/12465.jpg
2130,5339,Men,Casual Shoes,Navy Blue,Summer,Casual,images/5339.jpg
2131,31967,Men,Sports Shoes,Grey,Summer,Casual,images/31967.jpg
2132,2099,Men,Shirts,White,Winter,Casual,images/2099.jpg
2133,11327,Men,Jeans,Blue,Fall,Casual,images/11327.jpg
2134,13784,Men,Trousers,Black,Fall,Formal,images/13784.jpg
2135,8336,Boys,Tshirts,Red,Fall,Casual,images/8336.jpg
2136,31097,Boys,Shirts,Blue,Summer,Casual,images/31097.jpg
2137,38490,Boys,Tshirts,White,Summer,Casual,images/38490.jpg
2138,38592,Women,Tshirts,Green,Summer,Casual,images/38592.jpg
2139,33031,Women,Kurtas,Black,Summer,Ethnic,images/33031.jpg
2140,53124,Women,Tshirts,Pink,Summer,Casual,images/53124.jpg
2141,47203,Men,Formal Shoes,Brown,Summer,Formal,images/47203.jpg
2142,17805,Men,Tshirts,Blue,Fall,Casual,images/17805.jpg
2143,36732,Women,Jeans,Blue,Summer,Casual,images/36732.jpg
2144,27368,Men,Tshirts,Red,Fall,Casual,images/27368.jpg
2145,2674,Men,Tshirts,Black,Summer,Casual,images/2674.jpg
2146,33759,Women,Tops,Yellow,Summer,Casual,images/33759.jpg
2147,49375,Men,Casual Shoes,Black,Summer,Casual,images/49375.jpg
2148,4858,Men,Tshirts,White,Summer,Sports,images/4858.jpg
2149,10080,Men,Sports Shoes,Black,Fall,Sports,images/10080.jpg
2150,53850,Women,Kurtas,Turquoise Blue,Fall,Ethnic,images/53850.jpg
2151,36215,Girls,Shorts,Purple,Summer,Casual,images/36215.jpg
2152,1786,Men,Sports Shoes,White,Fall,Sports,images/1786.jpg
2153,22825,Men,Casual Shoes,Khaki,Summer,Casual,images/22825.jpg
2154,48440,Men,Tshirts,Black,Summer,Casual,images/48440.jpg
2155,9391,Men,Sports Shoes,White,Fall,Sports,images/9391.jpg
2156,39891,Men,Casual Shoes,Grey,Summer,Casual,images/39891.jpg
2157,22081,Women,Kurtas,Sea Green,Fall,Ethnic,images/22081.jpg
2158,14112,Men,Sweatshirts,Green,Fall,Casual,images/14112.jpg
2159,42290,Girls,Skirts,Pink,Summer,Casual,images/42290.jpg
2160,49646,Women,Dresses,Navy Blue,Summer,Casual,images/49646.jpg
2161,15087,Men,Shirts,Black,Fall,Casual,images/15087.jpg
2162,42241,Women,Tops,Purple,Summer,Casual,images/42241.jpg
2163,37913,Women,Tops,Yellow,Summer,Casual,images/37913.jpg
2164,39947,Men,Casual Shoes,Olive,Summer,Casual,images/39947.jpg
2165,35039,Women,Kurtas,Pink,Summer,Ethnic,images/35039.jpg
2166,32510,Men,Casual Shoes,Brown,Summer,Casual,images/32510.jpg
2167,26260,Men,Track Pants,Grey,Summer,Sports,images/26260.jpg
2168,17499,Men,Tshirts,Blue,Fall,Casual,images/17499.jpg
2169,3529,Men,Tshirts,Navy Blue,Summer,Casual,images/3529.jpg
2170,35044,Women,Kurtas,Black,Summer,Ethnic,images/35044.jpg
2171,12173,Men,Shirts,Black,Fall,Casual,images/12173.jpg
2172,16275,Men,Sweatshirts,Black,Fall,Casual,images/16275.jpg
2173,25566,Men,Sports Shoes,Black,Summer,Sports,images/25566.jpg
2174,4216,Girls,Tshirts,Yellow,Summer,Casual,images/4216.jpg
2175,2350,Men,Tshirts,White,Fall,Casual,images/2350.jpg
2176,24412,Men,Sports Shoes,Black,Summer,Sports,images/24412.jpg
2177,9875,Men,Shirts,Purple,Fall,Casual,images/9875.jpg
2178,6791,Men,Tshirts,Green,Summer,Casual,images/6791.jpg
2179,21588,Men,Tshirts,Grey,Summer,Casual,images/21588.jpg
2180,41830,Men,Casual Shoes,Black,Summer,Casual,images/41830.jpg
2181,7688,Men,Shorts,Grey,Fall,Sports,images/7688.jpg
2182,41990,Boys,Shirts,Black,Summer,Casual,images/41990.jpg
2183,6588,Women,Track Pants,Grey,Summer,Sports,images/6588.jpg
2184,8842,Men,Trousers,Beige,Summer,Casual,images/8842.jpg
2185,18303,Women,Kurtis,Maroon,Fall,Ethnic,images/18303.jpg
2186,5533,Men,Sports Shoes,Blue,Summer,Sports,images/5533.jpg
2187,5770,Women,Tops,Purple,Summer,Casual,images/5770.jpg
2188,9698,Men,Formal Shoes,Black,Winter,Formal,images/9698.jpg
2189,29636,Men,Shirts,Maroon,Summer,Casual,images/29636.jpg
2190,39451,Women,Kurtas,Brown,Summer,Ethnic,images/39451.jpg
2191,4848,Men,Jackets,Navy Blue,Summer,Sports,images/4848.jpg
2192,59624,Women,Sarees,Black,Fall,Ethnic,images/59624.jpg
2193,13484,Women,Casual Shoes,White,Winter,Casual,images/13484.jpg
2194,5574,Men,Sports Shoes,White,Summer,Sports,images/5574.jpg
2195,34363,Men,Tshirts,Blue,Summer,Casual,images/34363.jpg
2196,46804,Women,Sports Shoes,Grey,Summer,Sports,images/46804.jpg
2197,25832,Women,Kurtas,Cream,Summer,Ethnic,images/25832.jpg
2198,17039,Men,Casual Shoes,White,Summer,Casual,images/17039.jpg
2199,22463,Women,Leggings,Maroon,Fall,Casual,images/22463.jpg
2200,26702,Women,Sports Shoes,White,Fall,Sports,images/26702.jpg
2201,39678,Men,Casual Shoes,Black,Summer,Casual,images/39678.jpg
2202,8315,Men,Tshirts,Blue,Spring,Casual,images/8315.jpg
2203,5829,Men,Tshirts,Blue,Summer,Casual,images/5829.jpg
2204,12875,Men,Formal Shoes,Black,Spring,Formal,images/12875.jpg
2205,59382,Women,Kurtas,Blue,Summer,Ethnic,images/59382.jpg
2206,40572,Women,Kurtas,Blue,Summer,Ethnic,images/40572.jpg
2207,3287,Men,Tshirts,Blue,Summer,Casual,images/3287.jpg
2208,22751,Women,Kurtas,White,Fall,Ethnic,images/22751.jpg
2209,5193,Men,Tshirts,Navy Blue,Summer,Casual,images/5193.jpg
2210,3735,Men,Tshirts,Yellow,Fall,Sports,images/3735.jpg
2211,26956,Women,Tops,Black,Summer,Casual,images/26956.jpg
2212,16187,Men,Casual Shoes,Brown,Fall,Casual,images/16187.jpg
2213,4208,Boys,Tshirts,Red,Summer,Casual,images/4208.jpg
2214,11761,Women,Tops,Green,Summer,Casual,images/11761.jpg
2215,15398,Men,Sports Shoes,Black,Fall,Sports,images/15398.jpg
2216,25489,Men,Casual Shoes,White,Summer,Casual,images/25489.jpg
2217,59811,Women,Dresses,Beige,Fall,Casual,images/59811.jpg
2218,59621,Women,Sarees,Brown,Fall,Ethnic,images/59621.jpg
2219,2118,Men,Track Pants,Black,Fall,Sports,images/2118.jpg
2220,38505,Girls,Skirts,Blue,Summer,Casual,images/38505.jpg
2221,6782,Men,Shirts,Blue,Winter,Casual,images/6782.jpg
2222,48421,Men,Tshirts,Grey Melange,Summer,Casual,images/48421.jpg
2223,44658,Unisex,Casual Shoes,Red,Summer,Casual,images/44658.jpg
2224,24173,Women,Kurtis,Green,Fall,Ethnic,images/24173.jpg
2225,22593,Women,Tshirts,Purple,Fall,Sports,images/22593.jpg
2226,9202,Men,Casual Shoes,Red,Fall,Casual,images/9202.jpg
2227,39002,Boys,Tshirts,Black,Summer,Casual,images/39002.jpg
2228,13491,Women,Tshirts,Purple,Fall,Casual,images/13491.jpg
2229,19536,Men,Sweaters,Purple,Summer,Casual,images/19536.jpg
2230,50877,Women,Sarees,Purple,Summer,Ethnic,images/50877.jpg
2231,3977,Women,Tops,Green,Summer,Casual,images/3977.jpg
2232,59975,Women,Dresses,Black,Fall,Casual,images/59975.jpg
2233,16800,Men,Trousers,Black,Fall,Casual,images/16800.jpg
2234,9722,Men,Tshirts,Black,Summer,Casual,images/9722.jpg
2235,3635,Unisex,Sports Shoes,White,Fall,Sports,images/3635.jpg
2236,4624,Women,Tops,White,Summer,Casual,images/4624.jpg
2237,28644,Women,Tshirts,Purple,Summer,Sports,images/28644.jpg
2238,51993,Women,Lounge Shorts,Pink,Summer,Casual,images/51993.jpg
2239,34826,Men,Sports Shoes,Navy Blue,Fall,Sports,images/34826.jpg
2240,20307,Women,Sweaters,White,Fall,Casual,images/20307.jpg
2241,39812,Men,Trousers,Black,Summer,Casual,images/39812.jpg
2242,37731,Men,Shirts,White,Summer,Casual,images/37731.jpg
2243,31938,Women,Kurtas,Turquoise Blue,Summer,Ethnic,images/31938.jpg
2244,7896,Men,Shorts,Blue,Fall,Casual,images/7896.jpg
2245,24733,Men,Tshirts,Yellow,Summer,Casual,images/24733.jpg
2246,48426,Men,Tshirts,White,Summer,Casual,images/48426.jpg
2247,2297,Women,Tshirts,Pink,Fall,Sports,images/2297.jpg
2248,27174,Men,Shirts,Blue,Summer,Formal,images/27174.jpg
2249,34382,Men,Tshirts,Red,Summer,Casual,images/34382.jpg
2250,11069,Men,Shirts,Black,Fall,Casual,images/11069.jpg
2251,54800,Men,Jeans,Blue,Summer,Casual,images/54800.jpg
2252,26414,Men,Shirts,Green,Summer,Casual,images/26414.jpg
2253,54192,Men,Trousers,Khaki,Summer,Casual,images/54192.jpg
2254,17917,Men,Sweatshirts,Purple,Fall,Sports,images/17917.jpg
2255,43222,Unisex,Casual Shoes,Black,Fall,Casual,images/43222.jpg
2256,13736,Men,Shirts,Red,Fall,Casual,images/13736.jpg
2257,15412,Women,Sports Shoes,White,Fall,Sports,images/15412.jpg
2258,37627,Girls,Tshirts,Purple,Summer,Casual,images/37627.jpg
2259,7035,Men,Tshirts,Grey,Summer,Casual,images/7035.jpg
2260,7892,Men,Shorts,Grey,Fall,Casual,images/7892.jpg
2261,8344,Men,Sports Shoes,White,Fall,Sports,images/8344.jpg
2262,13428,Men,Tshirts,White,Summer,Casual,images/13428.jpg
2263,34994,Women,Sarees,Mustard,Summer,Ethnic,images/34994.jpg
2264,12506,Men,Casual Shoes,Brown,Winter,Casual,images/12506.jpg
2265,47153,Girls,Capris,Pink,Summer,Casual,images/47153.jpg
2266,57994,Women,Dresses,Brown,Fall,Casual,images/57994.jpg
2267,5513,Men,Tshirts,Orange,Summer,Casual,images/5513.jpg
2268,5118,Women,Tshirts,Red,Summer,Casual,images/5118.jpg
2269,26312,Men,Shorts,Navy Blue,Summer,Sports,images/26312.jpg
2270,13346,Women,Jeans,Blue,Fall,Casual,images/13346.jpg
2271,22237,Men,Casual Shoes,Red,Summer,Casual,images/22237.jpg
2272,40460,Men,Sports Shoes,Black,Summer,Sports,images/40460.jpg
2273,57199,Women,Tunics,Red,Summer,Casual,images/57199.jpg
2274,15839,Women,Kurtas,Maroon,Fall,Ethnic,images/15839.jpg
2275,26233,Men,Tshirts,Red,Summer,Casual,images/26233.jpg
2276,10677,Women,Tops,Pink,Fall,Casual,images/10677.jpg
2277,50667,Men,Lounge Pants,Grey Melange,Summer,Sports,images/50667.jpg
2278,5766,Women,Jeans,Black,Summer,Casual,images/5766.jpg
2279,7526,Men,Tshirts,Black,Summer,Sports,images/7526.jpg
2280,15885,Unisex,Casual Shoes,Navy Blue,Winter,Casual,images/15885.jpg
2281,5705,Men,Casual Shoes,Grey,Winter,Casual,images/5705.jpg
